"state","year","quarter","transaction_type","total_transaction","transaction_amount"
"tripura",2019,1,"Financial Services","4189","461474"
"tripura",2019,1,"Others","5105","4728790"
"tripura",2019,2,"Peer-to-peer payments","240776","751113516"
"tripura",2019,2,"Recharge & bill payments","218649","48989431"
"tripura",2019,2,"Merchant payments","64829","35275707"
"tripura",2019,2,"Financial Services","1899","339184"
"tripura",2019,2,"Others","6405","6103645"
"tripura",2019,3,"Recharge & bill payments","339539","81845425"
"tripura",2019,3,"Peer-to-peer payments","270163","884623554"
"tripura",2019,3,"Merchant payments","68399","44802064"
"tripura",2019,3,"Financial Services","27970","582021"
"tripura",2019,3,"Others","5646","5524359"
"tripura",2019,4,"Recharge & bill payments","373779","88001651"
"tripura",2019,4,"Peer-to-peer payments","359076","1071507586"
"tripura",2019,4,"Merchant payments","62458","51274034"
"tripura",2019,4,"Financial Services","2239","377098"
"tripura",2019,4,"Others","4272","4239792"
"tripura",2020,1,"Recharge & bill payments","449584","114355218"
"tripura",2020,1,"Peer-to-peer payments","366218","1400694934"
"tripura",2020,1,"Merchant payments","102861","68590604"
"tripura",2020,1,"Financial Services","1722","1066652"
"tripura",2020,1,"Others","4117","4071400"
"tripura",2020,2,"Recharge & bill payments","600206","163220167"
"tripura",2020,2,"Peer-to-peer payments","346863","1501452756"
"tripura",2020,2,"Merchant payments","97816","99795974"
"tripura",2020,2,"Financial Services","2904","2247783"
"tripura",2020,2,"Others","4731","2459205"
"tripura",2020,3,"Recharge & bill payments","627363","185201997"
"tripura",2020,3,"Peer-to-peer payments","477769","1959371083"
"tripura",2020,3,"Merchant payments","202106","190218136"
"tripura",2020,3,"Financial Services","3828","3141392"
"tripura",2020,3,"Others","6819","3886908"
"tripura",2020,4,"Peer-to-peer payments","650386","2683789890"
"tripura",2020,4,"Recharge & bill payments","631611","192385823"
"tripura",2020,4,"Merchant payments","357567","296872485"
"tripura",2020,4,"Financial Services","4084","3666639"
"tripura",2020,4,"Others","8242","5416158"
"tripura",2021,1,"Peer-to-peer payments","643366","2821226151"
"tripura",2021,1,"Recharge & bill payments","508718","173211141"
"tripura",2021,1,"Merchant payments","350366","333743281"
"tripura",2021,1,"Financial Services","3146","2879929"
"tripura",2021,1,"Others","5827","4281068"
"tripura",2021,2,"Peer-to-peer payments","703728","2865655130"
"tripura",2021,2,"Recharge & bill payments","589839","189808503"
"tripura",2021,2,"Merchant payments","440060","404915547"
"tripura",2021,2,"Financial Services","3656","3503925"
"tripura",2021,2,"Others","7146","4271256"
"tripura",2021,3,"Peer-to-peer payments","864329","3491901741"
"tripura",2021,3,"Recharge & bill payments","620991","215226020"
"tripura",2021,3,"Merchant payments","584079","648504776"
"tripura",2021,3,"Financial Services","2886","3473153"
"tripura",2021,3,"Others","8915","5028079"
"tripura",2021,4,"Peer-to-peer payments","1060915","4368786747"
"tripura",2021,4,"Merchant payments","793636","874005408"
"tripura",2021,4,"Recharge & bill payments","650251","241225282"
"tripura",2021,4,"Financial Services","3635","5073899"
"tripura",2021,4,"Others","12256","7838129"
"tripura",2022,1,"Peer-to-peer payments","1221863","4934712034"
"tripura",2022,1,"Merchant payments","992891","1037265263"
"tripura",2022,1,"Recharge & bill payments","641170","262348231"
"tripura",2022,1,"Financial Services","4351","5782533"
"tripura",2022,1,"Others","10915","7221703"
"tripura",2022,2,"Peer-to-peer payments","1443647","5354182194"
"tripura",2022,2,"Merchant payments","1322009","1235804020"
"tripura",2022,2,"Recharge & bill payments","638643","278018856"
"tripura",2022,2,"Financial Services","3812","4533636"
"tripura",2022,2,"Others","10553","5732337"
"tripura",2022,3,"Peer-to-peer payments","1836678","6718925839"
"tripura",2022,3,"Merchant payments","1660497","1589078400"
"tripura",2022,3,"Recharge & bill payments","745382","329401812"
"tripura",2022,3,"Financial Services","4343","5330626"
"tripura",2022,3,"Others","9679","5616127"
"tripura",2022,4,"Peer-to-peer payments","2252390","8142233538"
"tripura",2022,4,"Merchant payments","2054988","1925282619"
"tripura",2022,4,"Recharge & bill payments","874800","373875271"
"tripura",2022,4,"Financial Services","5787","5028489"
"tripura",2022,4,"Others","10225","6551901"
"tripura",2023,1,"Merchant payments","2991978","2538146159"
"tripura",2023,1,"Peer-to-peer payments","2961284","10170883076"
"tripura",2023,1,"Recharge & bill payments","1146228","565902758"
"tripura",2023,1,"Financial Services","7716","6190362"
"tripura",2023,1,"Others","11481","7160536"
"tripura",2023,2,"Merchant payments","3654027","2936486824"
"tripura",2023,2,"Peer-to-peer payments","3144448","10396364428"
"tripura",2023,2,"Recharge & bill payments","1112236","570797284"
"tripura",2023,2,"Financial Services","8100","8721399"
"tripura",2023,2,"Others","10732","6760147"
"uttar-pradesh",2018,1,"Recharge & bill payments","7003704","1201827544"
"uttar-pradesh",2018,1,"Peer-to-peer payments","4123625","11786969149"
"uttar-pradesh",2018,1,"Merchant payments","442436","428301434"
"uttar-pradesh",2018,1,"Financial Services","397328","75150445"
"uttar-pradesh",2018,1,"Others","570712","447722351"
"uttar-pradesh",2018,2,"Recharge & bill payments","9232131","2044535461"
"uttar-pradesh",2018,2,"Peer-to-peer payments","6484369","22197440016"
"uttar-pradesh",2018,2,"Merchant payments","909545","799920463"
"uttar-pradesh",2018,2,"Financial Services","563213","105536912"
"uttar-pradesh",2018,2,"Others","521685","572768843"
"uttar-pradesh",2018,3,"Peer-to-peer payments","13828768","32944051607"
"uttar-pradesh",2018,3,"Recharge & bill payments","9140873","2485029063"
"uttar-pradesh",2018,3,"Merchant payments","2397448","1012726185"
"uttar-pradesh",2018,3,"Financial Services","603303","76605145"
"uttar-pradesh",2018,3,"Others","544964","493702370"
"uttar-pradesh",2018,4,"Peer-to-peer payments","15804910","48836291124"
"uttar-pradesh",2018,4,"Recharge & bill payments","11976808","3040717447"
"uttar-pradesh",2018,4,"Merchant payments","6953857","2480267671"
"uttar-pradesh",2018,4,"Financial Services","517619","76250540"
"uttar-pradesh",2018,4,"Others","847573","663216794"
"uttar-pradesh",2019,1,"Peer-to-peer payments","32062452","68506766330"
"uttar-pradesh",2019,1,"Recharge & bill payments","15400713","4231102033"
"uttar-pradesh",2019,1,"Merchant payments","8558766","3105904146"
"uttar-pradesh",2019,1,"Financial Services","389733","43341558"
"uttar-pradesh",2019,1,"Others","912840","637066066"
"uttar-pradesh",2019,2,"Peer-to-peer payments","27105049","87581482659"
"uttar-pradesh",2019,2,"Recharge & bill payments","17551537","5627886176"
"uttar-pradesh",2019,2,"Merchant payments","12733089","4894223107"
"uttar-pradesh",2019,2,"Financial Services","264091","38169260"
"uttar-pradesh",2019,2,"Others","1229734","775758168"
"uttar-pradesh",2019,3,"Peer-to-peer payments","26990786","95134023864"
"uttar-pradesh",2019,3,"Recharge & bill payments","20359672","8000160943"
"uttar-pradesh",2019,3,"Merchant payments","19625935","7399443975"
"uttar-pradesh",2019,3,"Financial Services","258548","51363215"
"uttar-pradesh",2019,3,"Others","1389018","683145478"
"uttar-pradesh",2019,4,"Peer-to-peer payments","40540310","126564888408"
"uttar-pradesh",2019,4,"Recharge & bill payments","24299776","9082140370"
"uttar-pradesh",2019,4,"Merchant payments","20582052","9412924985"
"uttar-pradesh",2019,4,"Financial Services","242936","45686807"
"uttar-pradesh",2019,4,"Others","1239931","433285938"
"uttar-pradesh",2020,1,"Peer-to-peer payments","39581157","147734706847"
"uttar-pradesh",2020,1,"Recharge & bill payments","29777603","11168417431"
"uttar-pradesh",2020,1,"Merchant payments","26741638","13072371617"
"uttar-pradesh",2020,1,"Financial Services","139990","64365117"
"uttar-pradesh",2020,1,"Others","998744","376573949"
"uttar-pradesh",2020,2,"Recharge & bill payments","42229417","14668026056"
"uttar-pradesh",2020,2,"Peer-to-peer payments","39434202","150079524409"
"uttar-pradesh",2020,2,"Merchant payments","18625913","13655151083"
"uttar-pradesh",2020,2,"Financial Services","150360","131930243"
"uttar-pradesh",2020,2,"Others","412073","209384340"
"uttar-pradesh",2020,3,"Peer-to-peer payments","54449911","207530912757"
"uttar-pradesh",2020,3,"Recharge & bill payments","37465163","16437365641"
"uttar-pradesh",2020,3,"Merchant payments","34697942","24224433241"
"uttar-pradesh",2020,3,"Financial Services","206210","194129228"
"uttar-pradesh",2020,3,"Others","586033","303114557"
"uttar-pradesh",2020,4,"Peer-to-peer payments","75433782","294401153347"
"uttar-pradesh",2020,4,"Merchant payments","61922138","44438824681"
"uttar-pradesh",2020,4,"Recharge & bill payments","39570153","17793973969"
"uttar-pradesh",2020,4,"Financial Services","246868","255803306"
"uttar-pradesh",2020,4,"Others","994576","539071476"
"uttar-pradesh",2021,1,"Peer-to-peer payments","85539321","321609613379"
"uttar-pradesh",2021,1,"Merchant payments","78873969","55362244381"
"uttar-pradesh",2021,1,"Recharge & bill payments","38981894","18563189222"
"uttar-pradesh",2021,1,"Financial Services","250656","266104784"
"uttar-pradesh",2021,1,"Others","853707","486435811"
"uttar-pradesh",2021,2,"Peer-to-peer payments","102927942","388761820128"
"uttar-pradesh",2021,2,"Merchant payments","84860582","70351401160"
"uttar-pradesh",2021,2,"Recharge & bill payments","53030710","22266927129"
"uttar-pradesh",2021,2,"Financial Services","270944","266853067"
"uttar-pradesh",2021,2,"Others","858953","525487683"
"uttar-pradesh",2021,3,"Peer-to-peer payments","127945827","440726915882"
"uttar-pradesh",2021,3,"Merchant payments","126699830","91089049637"
"uttar-pradesh",2021,3,"Recharge & bill payments","50414232","24348150110"
"uttar-pradesh",2021,3,"Financial Services","253418","292009129"
"uttar-pradesh",2021,3,"Others","1230077","624716522"
"uttar-pradesh",2021,4,"Merchant payments","183966052","142889329646"
"uttar-pradesh",2021,4,"Peer-to-peer payments","167503176","600973581947"
"uttar-pradesh",2021,4,"Recharge & bill payments","52863531","28812549098"
"uttar-pradesh",2021,4,"Financial Services","353219","386356976"
"uttar-pradesh",2021,4,"Others","1471954","829152405"
"uttar-pradesh",2022,1,"Merchant payments","221556930","165543931419"
"uttar-pradesh",2022,1,"Peer-to-peer payments","195592648","684758883173"
"uttar-pradesh",2022,1,"Recharge & bill payments","54873261","31683813998"
"uttar-pradesh",2022,1,"Financial Services","358499","386218171"
"uttar-pradesh",2022,1,"Others","1571908","750327356"
"uttar-pradesh",2022,2,"Merchant payments","298721048","216176289528"
"uttar-pradesh",2022,2,"Peer-to-peer payments","232444860","812579156783"
"uttar-pradesh",2022,2,"Recharge & bill payments","62659780","37867966759"
"uttar-pradesh",2022,2,"Financial Services","268349","285646084"
"uttar-pradesh",2022,2,"Others","1204739","606123265"
"uttar-pradesh",2022,3,"Merchant payments","361972506","232005905549"
"uttar-pradesh",2022,3,"Peer-to-peer payments","267205027","844564255685"
"uttar-pradesh",2022,3,"Recharge & bill payments","72984811","43854148173"
"uttar-pradesh",2022,3,"Financial Services","367887","344330142"
"uttar-pradesh",2022,3,"Others","1058841","601411350"
"uttar-pradesh",2022,4,"Merchant payments","439247166","296781967367"
"uttar-pradesh",2022,4,"Peer-to-peer payments","317613698","1030345562936"
"uttar-pradesh",2022,4,"Recharge & bill payments","78025017","48159073835"
"uttar-pradesh",2022,4,"Financial Services","418329","430212917"
"uttar-pradesh",2022,4,"Others","1064861","661985015"
"uttar-pradesh",2023,1,"Merchant payments","520911142","323614616766"
"uttar-pradesh",2023,1,"Peer-to-peer payments","383752815","1246010023301"
"uttar-pradesh",2023,1,"Recharge & bill payments","96225086","66101414555"
"uttar-pradesh",2023,1,"Financial Services","486982","483872123"
"uttar-pradesh",2023,1,"Others","1181697","726338627"
"uttar-pradesh",2023,2,"Merchant payments","653469610","372223301627"
"uttar-pradesh",2023,2,"Peer-to-peer payments","446787898","1389827653278"
"uttar-pradesh",2023,2,"Recharge & bill payments","109571801","73352450074"
"uttar-pradesh",2023,2,"Financial Services","506431","562369291"
"uttar-pradesh",2023,2,"Others","1074842","656302256"
"uttarakhand",2018,1,"Recharge & bill payments","730428","124377517"
"uttarakhand",2018,1,"Peer-to-peer payments","399545","1296603346"
"uttarakhand",2018,1,"Merchant payments","35382","39372913"
"uttarakhand",2018,1,"Financial Services","27761","5637759"
"uttarakhand",2018,1,"Others","53569","42553823"
"uttarakhand",2018,2,"Recharge & bill payments","946332","193802093"
"uttarakhand",2018,2,"Peer-to-peer payments","620490","2358941865"
"uttarakhand",2018,2,"Merchant payments","60494","66946006"
"uttarakhand",2018,2,"Financial Services","29919","7913277"
"uttarakhand",2018,2,"Others","46887","52152138"
"uttarakhand",2018,3,"Peer-to-peer payments","1049725","3356030295"
"uttarakhand",2018,3,"Recharge & bill payments","1004356","239244557"
"uttarakhand",2018,3,"Merchant payments","112342","84447375"
"uttarakhand",2018,3,"Financial Services","22792","4334710"
"uttarakhand",2018,3,"Others","39917","42516103"
"uttarakhand",2018,4,"Peer-to-peer payments","1556731","5072621132"
"uttarakhand",2018,4,"Recharge & bill payments","1252124","292877734"
"uttarakhand",2018,4,"Merchant payments","289733","228453046"
"uttarakhand",2018,4,"Financial Services","29916","6035161"
"uttarakhand",2018,4,"Others","50257","54285064"
"uttarakhand",2019,1,"Peer-to-peer payments","3499130","6512361464"
"uttarakhand",2019,1,"Recharge & bill payments","1590269","394631056"
"uttarakhand",2019,1,"Merchant payments","372290","226281079"
"uttarakhand",2019,1,"Financial Services","28784","3951610"
"uttarakhand",2019,1,"Others","55528","46303966"
"uttarakhand",2019,2,"Peer-to-peer payments","2383662","7752954671"
"uttarakhand",2019,2,"Recharge & bill payments","1616176","454962952"
"uttarakhand",2019,2,"Merchant payments","721858","323876953"
"uttarakhand",2019,2,"Financial Services","21852","2550386"
"uttarakhand",2019,2,"Others","69727","54187889"
"uttarakhand",2019,3,"Peer-to-peer payments","2313544","8512622076"
"uttarakhand",2019,3,"Recharge & bill payments","2201606","683772297"
"uttarakhand",2019,3,"Merchant payments","1121052","480794827"
"uttarakhand",2019,3,"Financial Services","12119","4570326"
"uttarakhand",2019,3,"Others","62155","47272543"
"uttarakhand",2019,4,"Peer-to-peer payments","3210116","11020339547"
"uttarakhand",2019,4,"Recharge & bill payments","2547173","817728111"
"uttarakhand",2019,4,"Merchant payments","1542944","701746517"
"uttarakhand",2019,4,"Financial Services","11585","3555524"
"uttarakhand",2019,4,"Others","50298","30336606"
"uttarakhand",2020,1,"Peer-to-peer payments","3792776","13999676597"
"uttarakhand",2020,1,"Recharge & bill payments","2990764","1028598924"
"uttarakhand",2020,1,"Merchant payments","2289657","1094245197"
